Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Panda Express # 707,78753,07/16/2013,93,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403167190000488, -97.67217152399968)",2801942,Routine Inspection
Panda Express # 707,78753,09/23/2014,96,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403167190000488, -97.67217152399968)",2801942,Routine Inspection
Panda Express # 707,78753,03/25/2014,96,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403167190000488, -97.67217152399968)",2801942,Routine Inspection
Panda Express # 707,78753,07/06/2012,96,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403167190000488, -97.67217152399968)",2801942,Routine Inspection
Panda Express # 707,78753,01/31/2012,96,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403167190000488, -97.67217152399968)",2801942,Routine Inspection
Panda Express # 707,78753,01/11/2013,97,"500 CANYON RIDGE DR
AUSTIN, TX 78753
(30.403167190000488, -97.67217152399968)",2801942,Routine Inspection
Panera Bread,78759,05/02/2013,81,"9901 N CAPITAL OF TEXAS HWY Unit 200
AUSTIN, TX 78759
(30.390493242000446, -97.74123814299969)",10261583,Routine Inspection
Panera Bread,78717,01/11/2012,82,"10900 LAKELINE MALL DR Bldg J
AUSTIN, TX 78717
(30.47476652500046, -97.7957007439997)",10354368,Routine Inspection
Panera Bread,78717,08/09/2012,87,"10900 LAKELINE MALL DR Bldg J
AUSTIN, TX 78717
(30.47476652500046, -97.7957007439997)",10354368,Routine Inspection
Panera Bread,78759,09/29/2014,90,"9901 N CAPITAL OF TEXAS HWY Unit 200
AUSTIN, TX 78759
(30.390493242000446, -97.74123814299969)",10261583,Routine Inspection
Panera Bread,78759,01/31/2012,90,"9901 N CAPITAL OF TEXAS HWY Unit 200
AUSTIN, TX 78759
(30.390493242000446, -97.74123814299969)",10261583,Routine Inspection
Panera Bread,78749,01/13/2012,96,"4625 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223623246000443, -97.84349739299967)",10124781,Routine Inspection
Panera Bread,78749,03/22/2013,100,"4625 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223623246000443, -97.84349739299967)",10124781,Routine Inspection
Panera Bread,78717,01/15/2014,97,"10900 LAKELINE MALL DR Bldg J
AUSTIN, TX 78717
(30.47476652500046, -97.7957007439997)",10354368,Routine Inspection
Panera Bread,78749,09/17/2012,97,"4625 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223623246000443, -97.84349739299967)",10124781,Routine Inspection
Panera Bread,78749,12/02/2013,91,"4625 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223623246000443, -97.84349739299967)",10124781,Routine Inspection
Panera Bread,78759,07/19/2012,89,"9901 N CAPITAL OF TEXAS HWY Unit 200
AUSTIN, TX 78759
(30.390493242000446, -97.74123814299969)",10261583,Routine Inspection
Panera Bread,78717,04/02/2013,91,"10900 LAKELINE MALL DR Bldg J
AUSTIN, TX 78717
(30.47476652500046, -97.7957007439997)",10354368,Routine Inspection
Panera Bread,78717,08/15/2014,83,"10900 LAKELINE MALL DR Bldg J
AUSTIN, TX 78717
(30.47476652500046, -97.7957007439997)",10354368,Routine Inspection
Panera Bread,78749,05/21/2014,88,"4625 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.223623246000443, -97.84349739299967)",10124781,Routine Inspection
Panera Bread,78759,12/17/2013,87,"9901 N CAPITAL OF TEXAS HWY Unit 200
AUSTIN, TX 78759
(30.390493242000446, -97.74123814299969)",10261583,Routine Inspection
Panera Bread,78759,06/17/2014,100,"9901 N CAPITAL OF TEXAS HWY Unit 200
AUSTIN, TX 78759
(30.390493242000446, -97.74123814299969)",10261583,Routine Inspection
Papa John's #928,78726,10/29/2013,96,"11521 N FM 620 RD Bunit 675
AUSTIN, TX 78726
(30.454949582000438, -97.8262511909997)",2802805,Routine Inspection
Papa John's #928,78726,07/16/2012,96,"11521 N FM 620 RD Bunit 675
AUSTIN, TX 78726
(30.454949582000438, -97.8262511909997)",2802805,Routine Inspection
Papa John's #928,78726,07/31/2014,100,"11521 N FM 620 RD Bunit 675
AUSTIN, TX 78726
(30.454949582000438, -97.8262511909997)",2802805,Routine Inspection
Papa John's #928,78726,02/21/2013,97,"11521 N FM 620 RD Bunit 675
AUSTIN, TX 78726
(30.454949582000438, -97.8262511909997)",2802805,Routine Inspection
Papa John's #928,78726,01/24/2012,96,"11521 N FM 620 RD Bunit 675
AUSTIN, TX 78726
(30.454949582000438, -97.8262511909997)",2802805,Routine Inspection
Papa John's #928,78726,03/31/2014,94,"11521 N FM 620 RD Bunit 675
AUSTIN, TX 78726
(30.454949582000438, -97.8262511909997)",2802805,Routine Inspection
Papa John's #934,78723,04/23/2012,94,"1201 BARBARA JORDAN BLVD Bunit 1280
AUSTIN, TX 78723
(30.306664740000485, -97.70923236299967)",10095303,Routine Inspection
Papa John's #934,78723,01/12/2013,91,"1201 BARBARA JORDAN BLVD Bunit 1280
AUSTIN, TX 78723
(30.306664740000485, -97.70923236299967)",10095303,Routine Inspection
Papa John's #934,78723,08/29/2013,96,"1201 BARBARA JORDAN BLVD Bunit 1280
AUSTIN, TX 78723
(30.306664740000485, -97.70923236299967)",10095303,Routine Inspection
Papa John's #934,78723,06/02/2014,93,"1201 BARBARA JORDAN BLVD Bunit 1280
AUSTIN, TX 78723
(30.306664740000485, -97.70923236299967)",10095303,Routine Inspection
Papa John's Pizza # 1015,78741,10/27/2014,95,"2030 E OLTORF ST Unit 114
AUSTIN, TX 78741
(30.230415948000484, -97.73231832999966)",10717537,Routine Inspection
Papa John's Pizza # 1015,78741,02/25/2013,97,"2030 E OLTORF ST Unit 114
AUSTIN, TX 78741
(30.230415948000484, -97.73231832999966)",10717537,Routine Inspection
Papa John's Pizza # 1015,78741,08/20/2013,97,"2030 E OLTORF ST Unit 114
AUSTIN, TX 78741
(30.230415948000484, -97.73231832999966)",10717537,Routine Inspection
Papa John's Pizza # 1015,78741,05/16/2014,86,"2030 E OLTORF ST Unit 114
AUSTIN, TX 78741
(30.230415948000484, -97.73231832999966)",10717537,Routine Inspection
Papa John's Pizza # 1015,78741,08/27/2012,93,"2030 E OLTORF ST Unit 114
AUSTIN, TX 78741
(30.230415948000484, -97.73231832999966)",10717537,Routine Inspection
Papa John's Pizza #1128,78717,09/16/2014,94,"9222 W PARMER LN Unit D
AUSTIN, TX 78717
(30.477932995000458, -97.76527243799967)",2802225,Routine Inspection
Papa John's Pizza #1128,78717,03/04/2013,95,"9222 W PARMER LN Unit D
AUSTIN, TX 78717
(30.477932995000458, -97.76527243799967)",2802225,Routine Inspection
Papa John's Pizza #1128,78717,06/07/2012,100,"9222 W PARMER LN Unit D
AUSTIN, TX 78717
(30.477932995000458, -97.76527243799967)",2802225,Routine Inspection
Papa John's Pizza #1128,78717,09/30/2013,100,"9222 W PARMER LN Unit D
AUSTIN, TX 78717
(30.477932995000458, -97.76527243799967)",2802225,Routine Inspection
Papa John's Pizza #1128,78717,03/14/2014,93,"9222 W PARMER LN Unit D
AUSTIN, TX 78717
(30.477932995000458, -97.76527243799967)",2802225,Routine Inspection
Papa John's Pizza #1296,78745,06/22/2012,93,"500 W WILLIAM CANNON DR Unit 512-A
AUSTIN, TX 78745
(30.19647548700044, -97.78620824599966)",2803120,Routine Inspection
Papa John's Pizza #1296,78745,07/11/2013,86,"500 W WILLIAM CANNON DR Unit 512-A
AUSTIN, TX 78745
(30.19647548700044, -97.78620824599966)",2803120,Routine Inspection
Papa John's Pizza #1296,78745,09/15/2014,82,"500 W WILLIAM CANNON DR Unit 512-A
AUSTIN, TX 78745
(30.19647548700044, -97.78620824599966)",2803120,Routine Inspection
Papa John's Pizza #1296,78745,02/24/2014,90,"500 W WILLIAM CANNON DR Unit 512-A
AUSTIN, TX 78745
(30.19647548700044, -97.78620824599966)",2803120,Routine Inspection
Papa John's Pizza #1296,78745,12/20/2011,89,"500 W WILLIAM CANNON DR Unit 512-A
AUSTIN, TX 78745
(30.19647548700044, -97.78620824599966)",2803120,Routine Inspection
Papa John's Pizza #1296,78745,01/04/2013,86,"500 W WILLIAM CANNON DR Unit 512-A
AUSTIN, TX 78745
(30.19647548700044, -97.78620824599966)",2803120,Routine Inspection
Papa Johns Pizza #1940,78749,02/03/2014,94,"8106 BRODIE LN
AUSTIN, TX 78749
(30.20191738900047, -97.83811411399967)",2803127,Routine Inspection
Papa Johns Pizza #1940,78749,08/01/2013,88,"8106 BRODIE LN
AUSTIN, TX 78749
(30.20191738900047, -97.83811411399967)",2803127,Routine Inspection
Papa Johns Pizza #1940,78749,01/23/2013,97,"8106 BRODIE LN
AUSTIN, TX 78749
(30.20191738900047, -97.83811411399967)",2803127,Routine Inspection
Papa Johns Pizza #1940,78749,05/07/2012,100,"8106 BRODIE LN
AUSTIN, TX 78749
(30.20191738900047, -97.83811411399967)",2803127,Routine Inspection
Papa Johns Pizza #1940,78749,08/04/2014,97,"8106 BRODIE LN
AUSTIN, TX 78749
(30.20191738900047, -97.83811411399967)",2803127,Routine Inspection
Papa John's Pizza #4151,78750,07/22/2013,93,"6507 JESTER BLVD
AUSTIN, TX 78750
(30.370217691000448, -97.80060255099966)",10777206,Routine Inspection
Papa John's Pizza #4151,78750,06/27/2014,96,"6507 JESTER BLVD
AUSTIN, TX 78750
(30.370217691000448, -97.80060255099966)",10777206,Routine Inspection
Papa John's Pizza #4151,78750,01/30/2014,100,"6507 JESTER BLVD
AUSTIN, TX 78750
(30.370217691000448, -97.80060255099966)",10777206,Routine Inspection
Papa John's Pizza #930,78758,06/30/2014,93,"1925 RUTLAND DR
AUSTIN, TX 78758
(30.37916515900048, -97.71294271199969)",2800815,Routine Inspection
Papa John's Pizza #930,78758,02/15/2012,96,"1925 RUTLAND DR
AUSTIN, TX 78758
(30.37916515900048, -97.71294271199969)",2800815,Routine Inspection
Papa John's Pizza #930,78758,04/24/2013,87,"1925 RUTLAND DR
AUSTIN, TX 78758
(30.37916515900048, -97.71294271199969)",2800815,Routine Inspection
Papa John's Pizza #930,78758,08/22/2012,87,"1925 RUTLAND DR
AUSTIN, TX 78758
(30.37916515900048, -97.71294271199969)",2800815,Routine Inspection
Papa John's Pizza #930,78758,11/06/2013,97,"1925 RUTLAND DR
AUSTIN, TX 78758
(30.37916515900048, -97.71294271199969)",2800815,Routine Inspection
Papa John's Pizza #933,78728,03/11/2014,92,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
(30.43635636200048, -97.6837369759997)",2800846,Routine Inspection
Papa John's Pizza #933,78728,09/09/2014,95,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
(30.43635636200048, -97.6837369759997)",2800846,Routine Inspection
Papa John's Pizza #933,78728,06/18/2012,93,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
(30.43635636200048, -97.6837369759997)",2800846,Routine Inspection
Papa John's Pizza #933,78728,03/27/2013,100,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
(30.43635636200048, -97.6837369759997)",2800846,Routine Inspection
Papa John's Pizza #933,78728,10/08/2013,96,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
(30.43635636200048, -97.6837369759997)",2800846,Routine Inspection
Papa John's Pizza #935,78701,05/22/2012,92,"411 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.281723599000486, -97.74203782699965)",2800859,Routine Inspection
Papa John's Pizza #935,78701,01/21/2014,97,"411 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.281723599000486, -97.74203782699965)",2800859,Routine Inspection
Papa John's Pizza #935,78701,12/21/2012,90,"411 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.281723599000486, -97.74203782699965)",2800859,Routine Inspection
Papa John's Pizza #935,78701,07/29/2014,100,"411 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.281723599000486, -97.74203782699965)",2800859,Routine Inspection
Papa John's Pizza #935,78701,07/17/2013,89,"411 W MARTIN LUTHER KING JR BLVD
AUSTIN, TX 78701
(30.281723599000486, -97.74203782699965)",2800859,Routine Inspection
Papa John's Pizza  #938,78756,12/01/2011,94,"5343 BURNET RD
AUSTIN, TX 78756
(30.32744268500045, -97.73969869599966)",2801186,Routine Inspection
Papa John's Pizza  #938,78756,07/13/2012,96,"5343 BURNET RD
AUSTIN, TX 78756
(30.32744268500045, -97.73969869599966)",2801186,Routine Inspection
Papa John's Pizza  #938,78756,05/02/2014,97,"5343 BURNET RD
AUSTIN, TX 78756
(30.32744268500045, -97.73969869599966)",2801186,Routine Inspection
Papa John's Pizza  #938,78756,07/09/2013,97,"5343 BURNET RD
AUSTIN, TX 78756
(30.32744268500045, -97.73969869599966)",2801186,Routine Inspection
Papa John's Pizza #941,78759,07/23/2013,97,"5114 BALCONES WOODS DR
AUSTIN, TX 78759
(30.407827017000443, -97.74659855899966)",2801224,Routine Inspection
Papa John's Pizza #941,78759,07/30/2014,97,"5114 BALCONES WOODS DR
AUSTIN, TX 78759
(30.407827017000443, -97.74659855899966)",2801224,Routine Inspection
Papa John's Pizza #941,78759,02/21/2012,97,"5114 BALCONES WOODS DR
AUSTIN, TX 78759
(30.407827017000443, -97.74659855899966)",2801224,Routine Inspection
Papa John's Pizza #941,78759,11/13/2012,93,"5114 BALCONES WOODS DR
AUSTIN, TX 78759
(30.407827017000443, -97.74659855899966)",2801224,Routine Inspection
Papa John's Pizza #941,78759,02/05/2014,100,"5114 BALCONES WOODS DR
AUSTIN, TX 78759
(30.407827017000443, -97.74659855899966)",2801224,Routine Inspection
Papalote Taco House,78704,11/07/2013,94,"2803 S LAMAR BLVD
AUSTIN, TX 78704
(30.24376743600044, -97.78206348799966)",10477419,Routine Inspection
Papalote Taco House,78704,04/11/2012,100,"2803 S LAMAR BLVD
AUSTIN, TX 78704
(30.24376743600044, -97.78206348799966)",10477419,Routine Inspection
Papalote Taco House,78704,05/02/2013,97,"2803 S LAMAR BLVD
AUSTIN, TX 78704
(30.24376743600044, -97.78206348799966)",10477419,Routine Inspection
Papalote Taco House,78704,10/24/2012,100,"2803 S LAMAR BLVD
AUSTIN, TX 78704
(30.24376743600044, -97.78206348799966)",10477419,Routine Inspection
Papalote Taco House,78704,05/06/2014,92,"2803 S LAMAR BLVD
AUSTIN, TX 78704
(30.24376743600044, -97.78206348799966)",10477419,Routine Inspection
Papa Murphy's Pizza,78749,09/04/2012,90,"4404 W WILLIAM CANNON DR Unit O
AUSTIN, TX 78749
(30.223126612000442, -97.84030096299966)",10686533,Routine Inspection
Papa Murphy's Pizza,78749,04/11/2014,97,"4404 W WILLIAM CANNON DR Unit O
AUSTIN, TX 78749
(30.223126612000442, -97.84030096299966)",10686533,Routine Inspection
Papa Murphy's Pizza,78749,10/03/2013,94,"4404 W WILLIAM CANNON DR Unit O
AUSTIN, TX 78749
(30.223126612000442, -97.84030096299966)",10686533,Routine Inspection
Papa Murphy's Pizza,78749,09/25/2014,100,"4404 W WILLIAM CANNON DR Unit O
AUSTIN, TX 78749
(30.223126612000442, -97.84030096299966)",10686533,Routine Inspection
Papa Murphy's Pizza,78748,07/14/2014,89,"2110 W SLAUGHTER LN Unit 176
AUSTIN, TX 78748
(30.17377783900048, -97.82538121899967)",10894067,Routine Inspection
Papa Murphy's Pizza,78749,04/14/2014,97,"4404 W WILLIAM CANNON DR Unit O
AUSTIN, TX 78749
(30.223126612000442, -97.84030096299966)",10686533,Routine Inspection
Papa Murphy's Pizza,78749,03/04/2013,96,"4404 W WILLIAM CANNON DR Unit O
AUSTIN, TX 78749
(30.223126612000442, -97.84030096299966)",10686533,Routine Inspection
Papa Murphy's Pizza,78748,01/13/2014,91,"2110 W SLAUGHTER LN Unit 176
AUSTIN, TX 78748
(30.17377783900048, -97.82538121899967)",10894067,Routine Inspection
Papa Murphy Take-N-Bake Pizza,78750,04/29/2013,96,"12129 N FM 620 RD Bldg A
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10231556,Routine Inspection
Papa Murphy Take-N-Bake Pizza,78750,08/28/2012,92,"12129 N FM 620 RD Bldg A
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10231556,Routine Inspection
Papa Murphy Take-N-Bake Pizza,78750,03/18/2014,93,"12129 N FM 620 RD Bldg A
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10231556,Routine Inspection
Papa Murphy Take-N-Bake Pizza,78750,01/17/2012,92,"12129 N FM 620 RD Bldg A
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10231556,Routine Inspection
Papa Murphy Take-N-Bake Pizza,78750,09/16/2014,93,"12129 N FM 620 RD Bldg A
AUSTIN, TX 78750
(30.43159054400047, -97.80135633599969)",10231556,Routine Inspection
Pappadeaux Seafood Kitchen #3,78752,06/12/2013,90,"6319 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800247,Routine Inspection
Pappadeaux Seafood Kitchen #3,78752,07/07/2014,77,"6319 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800247,Routine Inspection
Pappadeaux Seafood Kitchen #3,78752,05/30/2012,97,"6319 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800247,Routine Inspection
Pappadeaux Seafood Kitchen #3,78752,01/09/2014,93,"6319 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800247,Routine Inspection
Pappasito's Restaurant,78752,07/23/2014,89,"6513 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800371,Routine Inspection
Pappasito's Restaurant,78752,02/09/2012,100,"6513 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800371,Routine Inspection
Pappasito's Restaurant,78752,09/13/2012,88,"6513 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800371,Routine Inspection
Pappasito's Restaurant,78752,02/09/2012,87,"6513 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800371,Routine Inspection
Pappasito's Restaurant,78752,09/27/2013,91,"6513 N IH 35 SVRD NB
AUSTIN, TX 78752
(30.33225068300044, -97.70383703299967)",2800371,Routine Inspection
Paradise Biryani Pointe Indian Cuisine,78728,09/25/2014,88,"1779 W WELLS BRANCH PKWY Unit 102
AUSTIN, TX 78728
(30.435926561000485, -97.6747261329997)",10927114,Routine Inspection
Paradise Biryani Pointe Indian Cuisine,78728,02/26/2014,73,"1779 W WELLS BRANCH PKWY Unit 102
AUSTIN, TX 78728
(30.435926561000485, -97.6747261329997)",10927114,Routine Inspection
Paramount Theatre,78701,01/23/2013,100,"713 CONGRESS AVE
AUSTIN, TX 78701
(30.26940916400048, -97.74228211099967)",2800149,Routine Inspection
Paramount Theatre,78701,03/17/2012,96,"713 CONGRESS AVE
AUSTIN, TX 78701
(30.26940916400048, -97.74228211099967)",2800149,Routine Inspection
Paramount Theatre,78701,08/20/2013,96,"713 CONGRESS AVE
AUSTIN, TX 78701
(30.26940916400048, -97.74228211099967)",2800149,Routine Inspection
Paredes Middle School,78748,11/05/2013,93,"10001 DAVID MOORE DR
AUSTIN, TX 78748
(30.167380371000434, -97.8136786449997)",2801098,Routine Inspection
Paredes Middle School,78748,04/22/2014,100,"10001 DAVID MOORE DR
AUSTIN, TX 78748
(30.167380371000434, -97.8136786449997)",2801098,Routine Inspection
Paredes Middle School,78748,05/07/2013,97,"10001 DAVID MOORE DR
AUSTIN, TX 78748
(30.167380371000434, -97.8136786449997)",2801098,Routine Inspection
Paredes Middle School,78748,10/06/2014,100,"10001 DAVID MOORE DR
AUSTIN, TX 78748
(30.167380371000434, -97.8136786449997)",2801098,Routine Inspection
Paredes Middle School,78748,03/28/2012,95,"10001 DAVID MOORE DR
AUSTIN, TX 78748
(30.167380371000434, -97.8136786449997)",2801098,Routine Inspection
Paredes Middle School,78748,10/16/2012,100,"10001 DAVID MOORE DR
AUSTIN, TX 78748
(30.167380371000434, -97.8136786449997)",2801098,Routine Inspection
"Parish Room, The",78701,05/09/2013,90,"214 E 6TH ST Unit C
AUSTIN, TX 78701
(30.26748715800045, -97.74064356599968)",10357664,Routine Inspection
"Parish Room, The",78701,10/25/2012,94,"214 E 6TH ST Unit C
AUSTIN, TX 78701
(30.26748715800045, -97.74064356599968)",10357664,Routine Inspection
"Parish Room, The",78701,02/17/2012,93,"214 E 6TH ST Unit C
AUSTIN, TX 78701
(30.26748715800045, -97.74064356599968)",10357664,Routine Inspection
"Parish Room, The",78701,02/20/2014,86,"214 E 6TH ST Unit C
AUSTIN, TX 78701
(30.26748715800045, -97.74064356599968)",10357664,Routine Inspection
"Park at the Domain, The",78758,08/19/2013,71,"11601 DOMAIN DR
AUSTIN, TX 78758
(30.402828419000457, -97.7240322719997)",10583690,Routine Inspection
"Park at the Domain, The",78758,12/07/2012,83,"11601 DOMAIN DR
AUSTIN, TX 78758
(30.402828419000457, -97.7240322719997)",10583690,Routine Inspection
"Park at the Domain, The",78758,02/07/2012,94,"11601 DOMAIN DR
AUSTIN, TX 78758
(30.402828419000457, -97.7240322719997)",10583690,1st Follow Up to Routine of 50 - 69
"Park at the Domain, The",78758,01/24/2012,69,"11601 DOMAIN DR
AUSTIN, TX 78758
(30.402828419000457, -97.7240322719997)",10583690,Routine Inspection
"Park at the Domain, The",78758,07/31/2014,86,"11601 DOMAIN DR
AUSTIN, TX 78758
(30.402828419000457, -97.7240322719997)",10583690,Routine Inspection
Park Bend SN Health Center,78758,12/14/2011,93,"2122 PARK BEND DR
AUSTIN, TX 78758
(30.408397397000442, -97.70289596599969)",10372907,Routine Inspection
Park Bend SN Health Center,78758,06/21/2013,100,"2122 PARK BEND DR
AUSTIN, TX 78758
(30.408397397000442, -97.70289596599969)",10372907,Routine Inspection
Park Bend SN Health Center,78758,12/26/2013,90,"2122 PARK BEND DR
AUSTIN, TX 78758
(30.408397397000442, -97.70289596599969)",10372907,Routine Inspection
Park Bend SN Health Center,78758,06/04/2014,100,"2122 PARK BEND DR
AUSTIN, TX 78758
(30.408397397000442, -97.70289596599969)",10372907,Routine Inspection
Park Bend SN Health Center,78758,07/24/2012,97,"2122 PARK BEND DR
AUSTIN, TX 78758
(30.408397397000442, -97.70289596599969)",10372907,Routine Inspection
Parkfield One Stop Food Mart,78758,03/31/2014,90,"9436 PARKFIELD DR
AUSTIN, TX 78758
(30.368695526000465, -97.7057421029997)",2803848,Routine Inspection
Parkfield One Stop Food Mart,78758,10/01/2014,94,"9436 PARKFIELD DR
AUSTIN, TX 78758
(30.368695526000465, -97.7057421029997)",2803848,Routine Inspection
Parkfield One Stop Food Mart,78758,07/18/2013,93,"9436 PARKFIELD DR
AUSTIN, TX 78758
(30.368695526000465, -97.7057421029997)",2803848,Routine Inspection
Parkfield One Stop Food Mart,78758,02/03/2012,90,"9436 PARKFIELD DR
AUSTIN, TX 78758
(30.368695526000465, -97.7057421029997)",2803848,Routine Inspection
Parkfield One Stop Food Mart,78758,07/18/2012,93,"9436 PARKFIELD DR
AUSTIN, TX 78758
(30.368695526000465, -97.7057421029997)",2803848,Routine Inspection
Parkfield One Stop Food Mart,78758,01/15/2013,91,"9436 PARKFIELD DR
AUSTIN, TX 78758
(30.368695526000465, -97.7057421029997)",2803848,Routine Inspection
Parkside,78701,05/23/2012,80,"301 E 6TH ST
AUSTIN, TX 78701
(30.26732353300048, -97.74025755199966)",10054719,Routine Inspection
Parkside,78701,11/30/2011,97,"301 E 6TH ST
AUSTIN, TX 78701
(30.26732353300048, -97.74025755199966)",10054719,Routine Inspection
Parkside,78701,11/19/2012,85,"301 E 6TH ST
AUSTIN, TX 78701
(30.26732353300048, -97.74025755199966)",10054719,Routine Inspection
Parkside,78701,07/11/2013,87,"301 E 6TH ST
AUSTIN, TX 78701
(30.26732353300048, -97.74025755199966)",10054719,Routine Inspection
"Parlor, The",78751,03/05/2013,94,"4301 GUADALUPE ST
AUSTIN, TX 78751
(30.30884370400048, -97.73427490499967)",2803032,Routine Inspection
"Parlor, The",78751,08/09/2012,97,"4301 GUADALUPE ST
AUSTIN, TX 78751
(30.30884370400048, -97.73427490499967)",2803032,Routine Inspection
"Parlor, The",78751,10/10/2014,86,"4301 GUADALUPE ST
AUSTIN, TX 78751
(30.30884370400048, -97.73427490499967)",2803032,Routine Inspection
"Parlor, The",78751,01/26/2012,90,"4301 GUADALUPE ST
AUSTIN, TX 78751
(30.30884370400048, -97.73427490499967)",2803032,Routine Inspection
"Parlor, The",78751,10/10/2013,75,"4301 GUADALUPE ST
AUSTIN, TX 78751
(30.30884370400048, -97.73427490499967)",2803032,Routine Inspection
"Parlor, The",78751,04/15/2014,91,"4301 GUADALUPE ST
AUSTIN, TX 78751
(30.30884370400048, -97.73427490499967)",2803032,Routine Inspection
"Parmer Children's Montessori Academy,LLC",78727,02/23/2012,95,"1701 SCOFIELD LN
AUSTIN, TX 78727
(30.41565907700044, -97.68861919399967)",10484028,Routine Inspection
"Parmer Children's Montessori Academy,LLC",78727,06/25/2013,100,"1701 SCOFIELD LN
AUSTIN, TX 78727
(30.41565907700044, -97.68861919399967)",10484028,Routine Inspection
"Parmer Children's Montessori Academy,LLC",78727,12/12/2013,100,"1701 SCOFIELD LN
AUSTIN, TX 78727
(30.41565907700044, -97.68861919399967)",10484028,Routine Inspection
"Parmer Children's Montessori Academy,LLC",78727,05/30/2014,100,"1701 SCOFIELD LN
AUSTIN, TX 78727
(30.41565907700044, -97.68861919399967)",10484028,Routine Inspection
"Parmer Children's Montessori Academy,LLC",78727,10/22/2012,94,"1701 SCOFIELD LN
AUSTIN, TX 78727
(30.41565907700044, -97.68861919399967)",10484028,Routine Inspection
Parmer Lane 1 espresso bar,78727,05/13/2014,100,"5501 W PARMER LN Bldg 1
AUSTIN, TX 78727
(30.436007221000466, -97.7343567159997)",11023905,Routine Inspection
Parmer Lane 2 Cafe,78727,10/09/2014,94,"5501 W PARMER LN Bldg 1
AUSTIN, TX 78727
(30.436007221000466, -97.7343567159997)",11077996,Routine Inspection
Parmer Lane Elementary School,78727,04/22/2013,97,"1806 W PARMER LN
AUSTIN, TX 78727
(30.413595340000484, -97.69109775299967)",2800165,Routine Inspection
Parmer Lane Elementary School,78727,03/26/2014,94,"1806 W PARMER LN
AUSTIN, TX 78727
(30.413595340000484, -97.69109775299967)",2800165,Routine Inspection
Parmer Lane Elementary School,78727,02/28/2012,97,"1806 W PARMER LN
AUSTIN, TX 78727
(30.413595340000484, -97.69109775299967)",2800165,Routine Inspection
Parmer Lane Elementary School,78727,10/22/2012,97,"1806 W PARMER LN
AUSTIN, TX 78727
(30.413595340000484, -97.69109775299967)",2800165,Routine Inspection
Parmer Lane Elementary School,78727,10/03/2014,93,"1806 W PARMER LN
AUSTIN, TX 78727
(30.413595340000484, -97.69109775299967)",2800165,Routine Inspection
Parmer Lane Elementary School,78727,10/23/2013,97,"1806 W PARMER LN
AUSTIN, TX 78727
(30.413595340000484, -97.69109775299967)",2800165,Routine Inspection
Parmer Lane Tavern,78758,02/20/2014,96,"2121 W PARMER LN Unit 101
AUSTIN, TX 78758
(30.41599964900047, -97.6964831089997)",2800039,Routine Inspection
Parmer Lane Tavern,78758,08/29/2013,97,"2121 W PARMER LN Unit 101
AUSTIN, TX 78758
(30.41599964900047, -97.6964831089997)",2800039,Routine Inspection
Parmer Lane Tavern,78758,02/07/2012,93,"2121 W PARMER LN Unit 101
AUSTIN, TX 78758
(30.41599964900047, -97.6964831089997)",2800039,Routine Inspection
